speaker,word,decade,n
mr. sheridan,tobacco,1840,4
mr. sheridan,7,1840,3
mr. sheridan,county,1840,3
mr. sheridan,received,1840,3
mr. sheridan,sheridan,1840,3
mr. sheridan,6,1840,2
mr. sheridan,alleged,1840,2
mr. sheridan,attempt,1840,2
mr. sheridan,government,1860,5
mr. sheridan,compounding,1860,4
mr. sheridan,country,1860,3
mr. sheridan,fire,1860,3
mr. sheridan,metropolis,1860,3
mr. sheridan,restore,1860,3
mr. sheridan,stood,1860,3
mr. sheridan,time,1860,3
mr. sheridan,alterations,1860,2
mr. sheridan,carrying,1860,2
mr. sheridan,men,1870,3
mr. sheridan,work,1870,3
mr. sheridan,home,1870,2
mr. sheridan,inspector,1870,2
mr. sheridan,known,1870,2
mr. sheridan,mines,1870,2
mr. sheridan,pit,1870,2
mr. sheridan,1872,1870,1
mr. sheridan,3rd,1870,1
mr. sheridan,abundant,1870,1
mr. sheridan,trade,1880,35
mr. sheridan,company,1880,25
mr. sheridan,district,1880,19
mr. sheridan,jablochkoff,1880,17
mr. sheridan,strand,1880,15
mr. sheridan,lighting,1880,13
mr. sheridan,contract,1880,11
mr. sheridan,private,1880,11
mr. sheridan,agreement,1880,9
mr. sheridan,light,1880,9
mr. sidney herbert,government,1830,8
mr. sidney herbert,lords,1830,7
mr. sidney herbert,ireland,1830,5
mr. sidney herbert,charges,1830,4
mr. sidney herbert,inquiry,1830,4
mr. sidney herbert,party,1830,4
mr. sidney herbert,resolution,1830,4
mr. sidney herbert,commons,1830,3
mr. sidney herbert,country,1830,3
mr. sidney herbert,duke,1830,3
mr. sidney herbert,government,1840,91
mr. sidney herbert,ireland,1840,57
mr. sidney herbert,year,1840,57
mr. sidney herbert,men,1840,56
mr. sidney herbert,000,1840,55
mr. sidney herbert,country,1840,54
mr. sidney herbert,admiralty,1840,52
mr. sidney herbert,time,1840,40
mr. sidney herbert,public,1840,38
mr. sidney herbert,ships,1840,35
mr. sidney herbert,army,1850,707
mr. sidney herbert,men,1850,675
mr. sidney herbert,government,1850,669
mr. sidney herbert,war,1850,468
mr. sidney herbert,time,1850,390
mr. sidney herbert,officers,1850,380
mr. sidney herbert,country,1850,338
mr. sidney herbert,000,1850,283
mr. sidney herbert,military,1850,268
mr. sidney herbert,system,1850,245
mr. sidney herbert,officers,1860,209
mr. sidney herbert,men,1860,196
mr. sidney herbert,army,1860,192
mr. sidney herbert,government,1860,170
mr. sidney herbert,000,1860,122
mr. sidney herbert,year,1860,111
mr. sidney herbert,time,1860,109
mr. sidney herbert,gallant,1860,108
mr. sidney herbert,officer,1860,106
mr. sidney herbert,militia,1860,100
mr. sidney herbert,ancient,1870,4
mr. sidney herbert,monuments,1870,3
mr. sidney herbert,property,1870,2
mr. sidney herbert,proprietors,1870,2
mr. sidney herbert,allowed,1870,1
mr. sidney herbert,ambition,1870,1
mr. sidney herbert,antiquarian,1870,1
mr. sidney herbert,arbitrary,1870,1
mr. sidney herbert,argue,1870,1
mr. sidney herbert,caesar's,1870,1
mr. sidney herbert,government,1880,35
mr. sidney herbert,corporations,1880,28
mr. sidney herbert,boroughs,1880,17
mr. sidney herbert,municipal,1880,13
mr. sidney herbert,time,1880,13
mr. sidney herbert,charters,1880,12
mr. sidney herbert,hours,1880,12
mr. sidney herbert,complaints,1880,11
mr. sidney herbert,herbert,1880,11
mr. sidney herbert,corporation,1880,9
mr. sidney herbert,croydon,1890,5
mr. sidney herbert,herbert,1890,5
mr. sidney herbert,sidney,1890,5
mr. sidney herbert,government,1890,3
mr. sidney herbert,circumstances,1890,2
mr. sidney herbert,kitchen,1890,2
mr. sidney herbert,monday,1890,2
mr. sidney herbert,100,1890,1
mr. sidney herbert,58,1890,1
mr. sidney herbert,according,1890,1
mr. solicitor general,royal,1820,204
mr. solicitor general,room,1820,200
mr. solicitor general,highness,1820,189
mr. solicitor general,princess,1820,146
mr. solicitor general,pergami,1820,131
mr. solicitor general,lords,1820,114
mr. solicitor general,time,1820,110
mr. solicitor general,bed,1820,88
mr. solicitor general,evidence,1820,79
mr. solicitor general,remember,1820,76
mr. speaker,bank,1800,74
mr. speaker,exchange,1800,64
mr. speaker,ireland,1800,64
mr. speaker,evidence,1800,62
mr. speaker,note,1800,57
mr. speaker,year,1800,54
mr. speaker,paper,1800,45
mr. speaker,time,1800,45
mr. speaker,war,1800,44
mr. speaker,england,1800,41
mr. speaker,government,1810,139
mr. speaker,country,1810,93
mr. speaker,europe,1810,87
mr. speaker,people,1810,86
mr. speaker,law,1810,85
mr. speaker,system,1810,83
mr. speaker,time,1810,75
mr. speaker,power,1810,74
mr. speaker,public,1810,72
mr. speaker,men,1810,66
mr. speaker,law,1820,411
mr. speaker,ireland,1820,277
mr. speaker,evidence,1820,262
mr. speaker,country,1820,259
mr. speaker,smith,1820,236
mr. speaker,government,1820,227
mr. speaker,time,1820,218
mr. speaker,catholics,1820,204
mr. speaker,people,1820,202
mr. speaker,court,1820,194
mr. speaker,people,1830,76
mr. speaker,england,1830,59
mr. speaker,country,1830,55
mr. speaker,commons,1830,53
mr. speaker,time,1830,53
mr. speaker,parliament,1830,42
mr. speaker,crown,1830,39
mr. speaker,boroughs,1830,37
mr. speaker,constitution,1830,34
mr. speaker,reform,1830,34
mr. speaker,read,1840,30
mr. speaker,petition,1840,24
mr. speaker,speaker,1840,24
mr. speaker,commons,1840,23
mr. speaker,debate,1840,23
mr. speaker,lords,1840,19
mr. speaker,received,1840,18
mr. speaker,competent,1840,17
mr. speaker,notice,1840,17
mr. speaker,move,1840,16
mr. speaker,notice,1850,85
mr. speaker,petition,1850,75
mr. speaker,debate,1850,65
mr. speaker,time,1850,65
mr. speaker,speaker,1850,60
mr. speaker,read,1850,54
mr. speaker,move,1850,50
mr. speaker,orders,1850,49
mr. speaker,rules,1850,49
mr. speaker,public,1850,48
mr. speaker,time,1860,114
mr. speaker,debate,1860,109
mr. speaker,notice,1860,109
mr. speaker,read,1860,88
mr. speaker,discussion,1860,87
mr. speaker,rule,1860,75
mr. speaker,words,1860,73
mr. speaker,move,1860,68
mr. speaker,rules,1860,66
mr. speaker,resolution,1860,65
mr. speaker,debate,1870,158
mr. speaker,notice,1870,155
mr. speaker,time,1870,109
mr. speaker,read,1870,98
mr. speaker,discussion,1870,95
mr. speaker,practice,1870,94
mr. speaker,rules,1870,93
mr. speaker,chair,1870,89
mr. speaker,baronet,1870,88
mr. speaker,petition,1870,84
mr. speaker,notice,1880,382
mr. speaker,debate,1880,369
mr. speaker,chair,1880,238
mr. speaker,time,1880,234
mr. speaker,adjournment,1880,228
mr. speaker,withdraw,1880,227
mr. speaker,words,1880,226
mr. speaker,move,1880,218
mr. speaker,paper,1880,198
mr. speaker,expression,1880,197
mr. speaker,instruction,1890,312
mr. speaker,standing,1890,289
mr. speaker,paper,1890,247
mr. speaker,debate,1890,232
mr. speaker,notice,1890,224
mr. speaker,honourable,1890,217
mr. speaker,time,1890,195
mr. speaker,bills,1890,193
mr. speaker,reading,1890,179
mr. speaker,orders,1890,173
mr. speaker,bills,1900,642
mr. speaker,standing,1900,585
mr. speaker,private,1900,496
mr. speaker,table,1900,462
mr. speaker,petitions,1900,442
mr. speaker,lords,1900,431
mr. speaker,examiners,1900,426
mr. speaker,time,1900,421
mr. speaker,following,1900,408
mr. speaker,referred,1900,408
mr. speaker,notice,1910,25
mr. speaker,arise,1910,23
mr. speaker,paper,1910,22
mr. speaker,questions,1910,18
mr. speaker,time,1910,18
mr. speaker,election,1910,16
mr. speaker,entitled,1910,16
mr. speaker,debate,1910,15
mr. speaker,name,1910,14
mr. speaker,expression,1910,13
mr. spring rice,ireland,1820,327
mr. spring rice,country,1820,132
mr. spring rice,chief,1820,130
mr. spring rice,catholics,1820,127
mr. spring rice,parliament,1820,116
mr. spring rice,catholic,1820,111
mr. spring rice,government,1820,110
mr. spring rice,law,1820,104
mr. spring rice,justice,1820,97
mr. spring rice,baron,1820,95
mr. spring rice,ireland,1830,669
mr. spring rice,000,1830,363
mr. spring rice,government,1830,351
mr. spring rice,country,1830,288
mr. spring rice,parliament,1830,271
mr. spring rice,public,1830,254
mr. spring rice,duty,1830,226
mr. spring rice,poor,1830,223
mr. spring rice,irish,1830,210
mr. spring rice,time,1830,209
mr. storey,copy,1840,16
mr. storey,register,1840,11
mr. storey,county,1840,8
mr. storey,hertford,1840,7
mr. storey,electors,1840,5
mr. storey,possession,1840,4
mr. storey,bar,1840,3
mr. storey,clerk,1840,3
mr. storey,peace,1840,3
mr. storey,refused,1840,3
mr. storey,government,1880,358
mr. storey,ireland,1880,219
mr. storey,000,1880,196
mr. storey,money,1880,194
mr. storey,men,1880,135
mr. storey,people,1880,130
mr. storey,time,1880,110
mr. storey,public,1880,108
mr. storey,country,1880,104
mr. storey,irish,1880,101
mr. storey,government,1890,358
mr. storey,police,1890,209
mr. storey,time,1890,183
mr. storey,sunderland,1890,181
mr. storey,country,1890,177
mr. storey,county,1890,171
mr. storey,people,1890,168
mr. storey,money,1890,163
mr. storey,storey,1890,153
mr. storey,year,1890,144
mr. storey,000,1910,32
mr. storey,labour,1910,31
mr. storey,trade,1910,31
mr. storey,country,1910,23
mr. storey,work,1910,20
mr. storey,people,1910,17
mr. storey,land,1910,15
mr. storey,party,1910,14
mr. storey,unions,1910,14
mr. storey,year,1910,13
mr. t. p. o'connor,ireland,1880,1665
mr. t. p. o'connor,government,1880,1645
mr. t. p. o'connor,irish,1880,1256
mr. t. p. o'connor,o'connor,1880,721
mr. t. p. o'connor,country,1880,715
mr. t. p. o'connor,people,1880,694
mr. t. p. o'connor,chief,1880,624
mr. t. p. o'connor,time,1880,589
mr. t. p. o'connor,000,1880,420
mr. t. p. o'connor,party,1880,383
mr. t. p. o'connor,government,1890,285
mr. t. p. o'connor,ireland,1890,265
mr. t. p. o'connor,country,1890,247
mr. t. p. o'connor,irish,1890,193
mr. t. p. o'connor,liverpool,1890,163
mr. t. p. o'connor,people,1890,160
mr. t. p. o'connor,scotland,1890,147
mr. t. p. o'connor,party,1890,126
mr. t. p. o'connor,o'connor,1890,125
mr. t. p. o'connor,000,1890,122
mr. t. p. o'connor,ireland,1900,747
mr. t. p. o'connor,irish,1900,431
mr. t. p. o'connor,government,1900,391
mr. t. p. o'connor,country,1900,324
mr. t. p. o'connor,people,1900,290
mr. t. p. o'connor,time,1900,232
mr. t. p. o'connor,000,1900,190
mr. t. p. o'connor,chief,1900,180
mr. t. p. o'connor,men,1900,170
mr. t. p. o'connor,england,1900,155
mr. t. p. o'connor,government,1910,57
mr. t. p. o'connor,lords,1910,53
mr. t. p. o'connor,ireland,1910,50
mr. t. p. o'connor,anderson,1910,47
mr. t. p. o'connor,time,1910,44
mr. t. p. o'connor,irish,1910,36
mr. t. p. o'connor,parnell,1910,35
mr. t. p. o'connor,men,1910,33
mr. t. p. o'connor,times,1910,32
mr. t. p. o'connor,budget,1910,28
mr. tottenham,ireland,1880,158
mr. tottenham,land,1880,134
mr. tottenham,rent,1880,110
mr. tottenham,government,1880,104
mr. tottenham,county,1880,86
mr. tottenham,men,1880,85
mr. tottenham,tenant,1880,83
mr. tottenham,commissioners,1880,79
mr. tottenham,court,1880,72
mr. tottenham,landlord,1880,68
mr. trevelyan,opium,1840,100
mr. trevelyan,government,1840,56
mr. trevelyan,china,1840,43
mr. trevelyan,india,1840,37
mr. trevelyan,trade,1840,37
mr. trevelyan,chinese,1840,21
mr. trevelyan,growth,1840,21
mr. trevelyan,drug,1840,19
mr. trevelyan,company,1840,18
mr. trevelyan,east,1840,18
mr. trevelyan,system,1860,106
mr. trevelyan,men,1860,105
mr. trevelyan,army,1860,103
mr. trevelyan,purchase,1860,90
mr. trevelyan,officers,1860,81
mr. trevelyan,time,1860,41
mr. trevelyan,government,1860,40
mr. trevelyan,military,1860,40
mr. trevelyan,year,1860,40
mr. trevelyan,hospital,1860,38
mr. trevelyan,000,1870,379
mr. trevelyan,men,1870,279
mr. trevelyan,government,1870,259
mr. trevelyan,country,1870,254
mr. trevelyan,army,1870,253
mr. trevelyan,officers,1870,229
mr. trevelyan,system,1870,215
mr. trevelyan,public,1870,182
mr. trevelyan,time,1870,180
mr. trevelyan,year,1870,173
mr. trevelyan,government,1880,2052
mr. trevelyan,ireland,1880,1031
mr. trevelyan,time,1880,771
mr. trevelyan,000,1880,652
mr. trevelyan,land,1880,615
mr. trevelyan,men,1880,571
mr. trevelyan,commissioners,1880,562
mr. trevelyan,year,1880,552
mr. trevelyan,irish,1880,525
mr. trevelyan,police,1880,495
mr. trevelyan,city,1890,35
mr. trevelyan,government,1890,16
mr. trevelyan,council,1890,14
mr. trevelyan,london,1890,13
mr. trevelyan,children,1890,11
mr. trevelyan,money,1890,10
mr. trevelyan,county,1890,9
mr. trevelyan,system,1890,9
mr. trevelyan,year,1890,9
mr. trevelyan,body,1890,8
mr. trevelyan,government,1900,233
mr. trevelyan,education,1900,205
mr. trevelyan,yorkshire,1900,152
mr. trevelyan,elland,1900,147
mr. trevelyan,trevelyan,1900,145
mr. trevelyan,schools,1900,143
mr. trevelyan,tax,1900,129
mr. trevelyan,land,1900,119
mr. trevelyan,school,1900,118
mr. trevelyan,country,1900,93
mr. trevelyan,education,1910,57
mr. trevelyan,schools,1910,52
mr. trevelyan,school,1910,40
mr. trevelyan,children,1910,30
mr. trevelyan,time,1910,24
mr. trevelyan,authorities,1910,21
mr. trevelyan,boys,1910,21
mr. trevelyan,secondary,1910,21
mr. trevelyan,classes,1910,17
mr. trevelyan,authority,1910,16
mr. vansittart,gent,1800,6
mr. vansittart,time,1800,5
mr. vansittart,moved,1800,4
mr. vansittart,company,1800,3
mr. vansittart,country,1800,3
mr. vansittart,fishery,1800,3
mr. vansittart,greenland,1800,3
mr. vansittart,ministers,1800,3
mr. vansittart,observations,1800,3
mr. vansittart,property,1800,3
mr. vansittart,bank,1810,144
mr. vansittart,exchange,1810,76
mr. vansittart,notes,1810,76
mr. vansittart,paper,1810,67
mr. vansittart,bullion,1810,66
mr. vansittart,currency,1810,64
mr. vansittart,price,1810,58
mr. vansittart,coin,1810,49
mr. vansittart,value,1810,48
mr. vansittart,country,1810,45
mr. vansittart,india,1850,25
mr. vansittart,000,1850,16
mr. vansittart,government,1850,16
mr. vansittart,country,1850,15
mr. vansittart,money,1850,15
mr. vansittart,tax,1850,15
mr. vansittart,war,1850,15
mr. vansittart,time,1850,14
mr. vansittart,support,1850,12
mr. vansittart,european,1850,11
mr. vansittart,india,1860,210
mr. vansittart,indian,1860,94
mr. vansittart,government,1860,92
mr. vansittart,council,1860,88
mr. vansittart,000,1860,82
mr. vansittart,baronet,1860,79
mr. vansittart,civil,1860,62
mr. vansittart,country,1860,55
mr. vansittart,year,1860,54
mr. vansittart,tax,1860,44
mr. villiers,books,1800,5
mr. villiers,time,1800,5
mr. villiers,copies,1800,3
mr. villiers,universities,1800,3
mr. villiers,authors,1800,2
mr. villiers,learning,1800,2
mr. villiers,libraries,1800,2
mr. villiers,moved,1800,2
mr. villiers,ordered,1800,2
mr. villiers,printed,1800,2
mr. villiers,acquiesced,1810,1
mr. villiers,adverted,1810,1
mr. villiers,alike,1810,1
mr. villiers,attendant,1810,1
mr. villiers,battle,1810,1
mr. villiers,circumstances,1810,1
mr. villiers,country's,1810,1
mr. villiers,death,1810,1
mr. villiers,deaths,1810,1
mr. villiers,equal,1810,1
mr. villiers,ireland,1820,43
mr. villiers,catholic,1820,29
mr. villiers,irish,1820,27
mr. villiers,union,1820,26
mr. villiers,catholics,1820,17
mr. villiers,county,1820,17
mr. villiers,men,1820,16
mr. villiers,people,1820,16
mr. villiers,clergy,1820,15
mr. villiers,england,1820,15
mr. villiers,country,1830,281
mr. villiers,people,1830,157
mr. villiers,laws,1830,132
mr. villiers,corn,1830,108
mr. villiers,trade,1830,74
mr. villiers,public,1830,70
mr. villiers,law,1830,62
mr. villiers,system,1830,59
mr. villiers,time,1830,55
mr. villiers,interest,1830,53
mr. villiers,country,1840,697
mr. villiers,people,1840,653
mr. villiers,law,1840,581
mr. villiers,corn,1840,411
mr. villiers,food,1840,374
mr. villiers,trade,1840,274
mr. villiers,baronet,1840,244
mr. villiers,laws,1840,243
mr. villiers,government,1840,241
mr. villiers,poor,1840,234
mr. villiers,country,1850,74
mr. villiers,people,1850,34
mr. villiers,condition,1850,30
mr. villiers,government,1850,30
mr. villiers,protection,1850,29
mr. villiers,interest,1850,26
mr. villiers,land,1850,25
mr. villiers,law,1850,25
mr. villiers,policy,1850,24
mr. villiers,food,1850,23
mr. villiers,houses,1860,5
mr. villiers,law,1860,4
mr. villiers,poor,1860,4
mr. villiers,numbers,1860,3
mr. villiers,overseers,1860,3
mr. villiers,streets,1860,3
mr. villiers,time,1860,3
mr. villiers,appeals,1860,2
mr. villiers,assessment,1860,2
mr. villiers,buildings,1860,2
mr. villiers,adulteration,1870,7
mr. villiers,analysts,1870,7
mr. villiers,appointed,1870,5
mr. villiers,dealers,1870,4
mr. villiers,adulterated,1870,3
mr. villiers,appoint,1870,3
mr. villiers,law,1870,3
mr. villiers,retail,1870,3
mr. villiers,1872,1870,2
mr. villiers,analyst,1870,2
mr. villiers,government,1880,122
mr. villiers,ireland,1880,78
mr. villiers,egypt,1880,77
mr. villiers,land,1880,60
mr. villiers,labourers,1880,55
mr. villiers,country,1880,47
mr. villiers,000,1880,42
mr. villiers,time,1880,40
mr. villiers,landlords,1880,39
mr. villiers,people,1880,39
mr. villiers,socialism,1900,7
mr. villiers,boards,1900,6
mr. villiers,seen,1900,6
mr. villiers,wages,1900,5
mr. villiers,australia,1900,4
mr. villiers,country,1900,4
mr. villiers,political,1900,4
mr. villiers,system,1900,4
mr. villiers,brighton,1900,3
mr. villiers,debate,1900,3
mr. w. e. forster,government,1860,625
mr. w. e. forster,country,1860,414
mr. w. e. forster,schools,1860,370
mr. w. e. forster,foreign,1860,261
mr. w. e. forster,education,1860,258
mr. w. e. forster,law,1860,230
mr. w. e. forster,time,1860,211
mr. w. e. forster,power,1860,200
mr. w. e. forster,men,1860,195
mr. w. e. forster,england,1860,186
mr. w. e. forster,government,1870,1791
mr. w. e. forster,school,1870,1338
mr. w. e. forster,schools,1870,1135
mr. w. e. forster,education,1870,968
mr. w. e. forster,time,1870,828
mr. w. e. forster,country,1870,757
mr. w. e. forster,children,1870,680
mr. w. e. forster,year,1870,609
mr. w. e. forster,power,1870,529
mr. w. e. forster,vote,1870,494
mr. w. e. forster,government,1880,1329
mr. w. e. forster,ireland,1880,700
mr. w. e. forster,time,1880,544
mr. w. e. forster,land,1880,392
mr. w. e. forster,people,1880,344
mr. w. e. forster,law,1880,336
mr. w. e. forster,irish,1880,302
mr. w. e. forster,power,1880,275
mr. w. e. forster,country,1880,257
mr. w. e. forster,men,1880,253
mr. w. e. gladstone,church,1830,73
mr. w. e. gladstone,000,1830,65
mr. w. e. gladstone,government,1830,40
mr. w. e. gladstone,jamaica,1830,38
mr. w. e. gladstone,apprenticeship,1830,33
mr. w. e. gladstone,british,1830,33
mr. w. e. gladstone,west,1830,33
mr. w. e. gladstone,time,1830,28
mr. w. e. gladstone,country,1830,26
mr. w. e. gladstone,guiana,1830,26
mr. w. e. gladstone,country,1840,144
mr. w. e. gladstone,duty,1840,99
mr. w. e. gladstone,trade,1840,95
mr. w. e. gladstone,sugar,1840,94
mr. w. e. gladstone,corn,1840,91
mr. w. e. gladstone,year,1840,78
mr. w. e. gladstone,time,1840,72
mr. w. e. gladstone,law,1840,70
mr. w. e. gladstone,foreign,1840,66
mr. w. e. gladstone,labour,1840,66
mr. w. e. gladstone,government,1880,1485
mr. w. e. gladstone,ireland,1880,1355
mr. w. e. gladstone,time,1880,749
mr. w. e. gladstone,irish,1880,573
mr. w. e. gladstone,country,1880,538
mr. w. e. gladstone,000,1880,505
mr. w. e. gladstone,parliament,1880,485
mr. w. e. gladstone,people,1880,396
mr. w. e. gladstone,duty,1880,378
mr. w. e. gladstone,law,1880,377
mr. w. e. gladstone,government,1890,808
mr. w. e. gladstone,ireland,1890,510
mr. w. e. gladstone,irish,1890,421
mr. w. e. gladstone,time,1890,384
mr. w. e. gladstone,country,1890,329
mr. w. e. gladstone,parliament,1890,267
mr. w. e. gladstone,power,1890,229
mr. w. e. gladstone,public,1890,222
mr. w. e. gladstone,speech,1890,200
mr. w. e. gladstone,scotland,1890,180
mr. w. h. smith,law,1860,28
mr. w. h. smith,poor,1860,28
mr. w. h. smith,metropolis,1860,17
mr. w. h. smith,000,1860,16
