nation,concern,decade,n
Ireland,secret,1820,1
Ireland,securities,1850,4
Ireland,security,1900,1
Ireland,seditious,1880,1
Ireland,seed,1840,8
Ireland,seed,1880,30
Ireland,seed,1890,18
Ireland,seed,1900,8
Ireland,seed potatoes,1880,1
Ireland,seed potatoes,1890,5
Ireland,seed potatoes,1900,3
Ireland,seeds,1880,5
Ireland,seeds,1900,4
Ireland,seizure,1860,2
Ireland,seizure,1880,1
Ireland,seizures,1890,2
Ireland,sentence,1880,2
Ireland,sentence,1890,1
Ireland,sentences,1830,1
Ireland,sentences,1880,2
Ireland,sentences,1900,1
Ireland,sergeant,1910,2
Ireland,servants,1880,2
Ireland,servants,1900,4
Ireland,settlement,1830,2
Ireland,shamrock,1890,1
Ireland,sheep,1830,2
Ireland,sheep,1840,1
Ireland,sheep,1900,4
Ireland,shelter,1890,1
Ireland,sheriff,1880,2
Ireland,sheriff,1890,1
Ireland,sheriff,1900,1
Ireland,ship,1910,2
Ireland,shipbuilding,1880,2
Ireland,ships,1890,8
Ireland,shooting,1880,1
Ireland,shooting,1890,2
Ireland,shooting,1900,2
Ireland,shooting,1910,2
Ireland,shop,1890,2
Ireland,shops,1890,1
Ireland,shops,1900,1
Ireland,shops,1910,2
Ireland,shorthand,1880,3
Ireland,shorthand,1900,1
Ireland,shot,1880,2
Ireland,signals,1910,2
Ireland,silver,1900,3
Ireland,slaughter,1870,2
Ireland,slaughter,1890,2
Ireland,small holdings,1890,1
Ireland,smallpox,1890,2
Ireland,smuggling,1830,1
Ireland,soap,1830,1
Ireland,societies,1810,1
Ireland,societies,1820,7
Ireland,societies,1840,2
Ireland,societies,1860,1
Ireland,societies,1880,2
Ireland,societies,1890,1
Ireland,societies,1900,3
Ireland,societies,1910,2
Ireland,soil,1840,1
Ireland,spaces,1880,1
Ireland,spirit,1830,2
Ireland,spirit,1840,2
Ireland,spirit,1850,2
Ireland,spirit,1880,1
Ireland,spirit,1900,2
Ireland,spirits,1830,6
Ireland,spirits,1840,6
Ireland,spirits,1850,9
Ireland,spirits,1890,3
Ireland,spirits,1900,21
Ireland,stamp,1830,2
Ireland,stamp,1870,1
Ireland,stamp,1880,1
Ireland,stamp,1890,2
Ireland,stamp,1910,2
Ireland,starvation,1880,1
Ireland,station,1880,2
Ireland,station,1890,1
Ireland,station,1900,1
Ireland,station,1910,2
Ireland,stationery,1900,1
Ireland,statistics,1840,1
Ireland,statistics,1860,1
Ireland,statistics,1880,8
Ireland,statistics,1890,1
Ireland,statistics,1900,3
Ireland,statistics,1910,6
Ireland,status,1880,1
Ireland,status,1900,1
Ireland,statute,1880,1
Ireland,statute,1890,1
Ireland,stealing,1840,2
Ireland,stealing,1880,2
Ireland,steam,1830,2
Ireland,steam,1840,2
Ireland,steam,1880,4
Ireland,steam,1900,2
Ireland,steam communication,1830,1
Ireland,steam packet,1840,1
Ireland,steam packet,1880,1
Ireland,steam trawling,1880,1
Ireland,steam trawling,1900,1
Ireland,steamer,1900,1
Ireland,steamship,1890,1
Ireland,stipendiary,1820,1
Ireland,stipendiary,1830,1
Ireland,stipendiary,1840,1
Ireland,stipendiary,1860,1
Ireland,stipendiary,1870,1
Ireland,stipendiary,1880,1
Ireland,stipendiary,1890,2
Ireland,stock,1840,2
Ireland,stock,1870,1
Ireland,stock,1890,2
Ireland,stock,1900,4
Ireland,store,1900,3
Ireland,stores,1880,1
Ireland,stores,1890,2
Ireland,stores,1900,1
Ireland,street,1830,1
Ireland,street,1880,4
Ireland,street,1890,2
Ireland,strike,1890,1
Ireland,students,1890,1
Ireland,students,1910,4
Ireland,subletting,1830,2
Ireland,submarine,1880,1
Ireland,substances,1880,1
Ireland,suffrage,1890,1
Ireland,sugar,1900,24
Ireland,sugar,1910,24
Ireland,sugar beet,1900,2
Ireland,sugars,1810,1
Ireland,suggested,1900,2
Ireland,suicide,1880,2
Ireland,superannuation,1870,2
Ireland,superannuation,1880,6
Ireland,superannuation,1890,8
Ireland,superannuation,1900,8
Ireland,supersession,1880,1
Ireland,supervision,1840,2
Ireland,supervision,1880,2
Ireland,supervision,1910,2
Ireland,supply of water,1880,1
Ireland,surcharges,1890,1
Ireland,survey,1820,4
Ireland,survey,1880,2
Ireland,survey,1890,6
Ireland,survey,1900,10
Ireland,survey,1910,12
Ireland,surveyor,1880,2
Ireland,swine,1890,3
Ireland,swine,1900,5
Ireland,swine,1910,2
Ireland,swine fever,1890,3
Ireland,swine fever,1900,4
Ireland,swine fever,1910,2
Ireland,swords,1880,1
Ireland,swords,1890,1
Ireland,systems,1900,1
Ireland,tanner,1880,2
Ireland,tea,1900,4
Ireland,tea,1910,8
Ireland,teachers,1800,3
Ireland,teachers,1870,18
Ireland,teachers,1880,120
Ireland,teachers,1890,57
Ireland,teachers,1900,42
Ireland,teachers,1910,60
Ireland,teachers pension,1880,1
Ireland,teachers pension,1890,1
Ireland,teachers pensions,1880,1
Ireland,teaching,1890,2
Ireland,teaching,1900,7
Ireland,technical,1890,11
Ireland,technical,1900,14
Ireland,technical,1910,14
Ireland,technical education,1890,10
Ireland,technical education,1900,6
Ireland,technical instruction,1890,5
Ireland,technical instruction,1900,9
Ireland,technical instruction,1910,6
Ireland,telegrams,1880,1
Ireland,telegrams,1890,2
Ireland,telegraph,1880,8
Ireland,telegraph,1890,3
Ireland,telegraph,1900,3
Ireland,telegraph,1910,2
Ireland,telegraphic communication,1890,1
Ireland,telegraphic communication,1910,4
Ireland,telephone,1880,1
Ireland,telephone,1890,1
Ireland,telephone,1900,2
Ireland,telephones,1900,2
Ireland,tenant right,1850,6
Ireland,tenant-right,1840,1
Ireland,tenant-right,1850,1
Ireland,tenants improvements,1860,1
Ireland,tenement,1840,1
Ireland,tenement,1880,1
Ireland,tenements,1850,1
Ireland,tenure,1840,5
Ireland,tenure,1850,2
Ireland,tenure,1860,7
Ireland,tenure,1870,1
Ireland,tenure,1890,1
Ireland,term,1880,1
Ireland,term,1890,1
Ireland,term,1900,1
Ireland,terrorism,1900,1
Ireland,testamentary,1850,1
Ireland,tests,1890,1
Ireland,the bank,1890,1
Ireland,the bank,1900,2
Ireland,the people,1860,5
Ireland,the people,1870,1
Ireland,the people,1880,4
Ireland,theft,1900,1
Ireland,tickets,1890,2
Ireland,timber,1880,2
Ireland,timber,1900,6
Ireland,tithe rent charge,1850,1
Ireland,tithe rent charge,1890,2
Ireland,tithes composition,1830,2
Ireland,tobacco,1830,4
Ireland,tobacco,1880,3
Ireland,tobacco,1890,2
Ireland,tobacco,1900,8
Ireland,tobacco,1910,6
Ireland,tobacco cultivation,1880,1
Ireland,tobacco cultivation,1900,3
Ireland,tobacco cultivation,1910,2
Ireland,tobacco growing,1900,2
Ireland,tolls,1820,1
Ireland,tolls,1880,2
Ireland,tolls,1890,1
Ireland,tolls,1900,1
Ireland,tourist,1890,1
Ireland,tow yarns,1900,1
Ireland,town parks,1880,1
Ireland,town parks,1890,4
Ireland,traction,1900,1
Ireland,traction engines,1900,1
Ireland,traffic,1880,3
Ireland,traffic,1890,9
Ireland,traffic,1900,6
Ireland,train,1880,5
Ireland,trained,1890,2
Ireland,training colleges,1890,1
Ireland,training colleges,1910,4
Ireland,training of teachers,1910,2
Ireland,trains,1880,2
Ireland,tramway,1880,2
Ireland,tramway,1900,2
Ireland,tramways,1860,2
Ireland,tramways,1880,19
Ireland,tramways,1890,6
Ireland,tramways,1900,2
Ireland,transit,1890,4
Ireland,transit,1900,12
Ireland,transmission,1900,1
Ireland,transport,1900,6
Ireland,travellers,1880,3
Ireland,travelling,1860,1
Ireland,travelling,1900,1
Ireland,trawling,1880,4
Ireland,trawling,1890,2
Ireland,trawling,1900,3
Ireland,treason,1850,1
Ireland,treason,1880,2
Ireland,treason felony,1880,1
Ireland,treasure,1890,1
Ireland,treasurer,1820,1
Ireland,treasurer,1830,3
Ireland,treasurer,1910,2
Ireland,trees,1880,1
Ireland,trees,1890,1
Ireland,trees,1900,1
Ireland,trespass,1880,1
Ireland,trespass,1890,3
Ireland,trespass,1900,1
Ireland,trial,1830,2
Ireland,trial,1840,3
Ireland,trial,1880,7
Ireland,trinity,1880,1
Ireland,troops,1830,2
Ireland,troops,1840,2
Ireland,troops,1880,4
Ireland,troops,1890,10
Ireland,troops,1900,2
Ireland,trove,1890,1
Ireland,tuberculosis,1900,6
Ireland,tuberculosis,1910,2
Ireland,tunnel,1880,1
Ireland,tunnel,1890,1
Ireland,uncertified,1900,1
Ireland,unclaimed dividends,1880,1
Ireland,underfed,1900,2
Ireland,unemployed,1900,9
Ireland,unemployment,1900,1
Ireland,union,1810,4
Ireland,union,1830,8
Ireland,union,1840,7
Ireland,union,1860,1
Ireland,union,1870,1
Ireland,union,1880,42
Ireland,union,1890,20
Ireland,union,1900,6
Ireland,union officers,1880,3
Ireland,universities,1900,2
Ireland,universities,1910,2
Ireland,university,1860,2
Ireland,university,1870,9
Ireland,university,1880,18
Ireland,university,1890,9
Ireland,university,1900,8
Ireland,university,1910,18
Ireland,university education,1870,21
Ireland,university education,1880,3
Ireland,university education,1890,9
Ireland,university education,1900,3
Ireland,unlawful societies,1820,5
Ireland,unrest,1900,1
Ireland,unsanitary,1900,2
Ireland,upkeep,1900,1
Ireland,urban,1900,5
Ireland,vaccination,1880,2
Ireland,vaccination,1890,6
Ireland,vaccination,1900,10
Ireland,vaccination,1910,4
Ireland,vaccinators,1880,1
Ireland,vagrancy,1900,4
Ireland,vagrants,1840,1
Ireland,valuation,1820,2
Ireland,valuation,1840,6
Ireland,valuation,1850,8
Ireland,valuation,1860,6
Ireland,valuation,1870,4
Ireland,valuation,1880,4
Ireland,valuation,1890,6
Ireland,valuation,1900,20
Ireland,valuation,1910,12
Ireland,valuations,1880,1
Ireland,valuations,1890,2
Ireland,valuations,1900,1
Ireland,value,1900,1
Ireland,valuers,1880,2
Ireland,valuers,1890,2
Ireland,valuers,1910,4
Ireland,vandeleur,1880,1
Ireland,vandeleur estate,1880,1
Ireland,veterinary,1880,4
Ireland,veterinary,1890,4
Ireland,veterinary,1900,2
Ireland,veto,1890,1
Ireland,viceroy,1880,1
Ireland,viceroyalty,1850,1
Ireland,visitors,1880,2
Ireland,voting,1880,1
Ireland,wages,1840,2
Ireland,wages,1890,4
Ireland,ward,1880,1
Ireland,warehouses,1890,1
Ireland,warrants,1880,3
Ireland,warrants,1900,1
Ireland,waste,1830,1
Ireland,waste,1840,6
Ireland,waste,1900,1
Ireland,waste lands,1830,1
Ireland,waste lands,1840,5
Ireland,waste lands,1900,1
Ireland,watching,1890,1
Ireland,water,1880,8
Ireland,water,1910,4
Ireland,wesleyan,1870,1
Ireland,westport,1880,2
Ireland,westport,1890,1
Ireland,whale,1900,1
Ireland,whaling stations,1900,1
Ireland,whiteboy,1880,3
Ireland,widow,1880,1
Ireland,widow,1900,1
Ireland,widows,1880,1
Ireland,wild birds,1890,2
Ireland,wild birds,1900,2
Ireland,wills,1880,1
Ireland,winding,1890,1
Ireland,wine,1880,2
Ireland,withdrawals,1900,2
Ireland,women,1890,6
Ireland,women,1900,3
Ireland,wood,1890,1
Ireland,woods,1890,1
Ireland,work,1890,3
Ireland,work,1900,3
Ireland,workers,1900,1
Ireland,workhouse,1880,9
Ireland,workhouse,1890,9
Ireland,workhouse,1900,1
Ireland,workhouses,1840,8
Ireland,workhouses,1890,6
Ireland,working,1890,7
Ireland,working,1900,9
Ireland,working,1910,2
Ireland,workmen,1880,1
Ireland,workmen,1900,2
Ireland,workmen's,1900,2
Ireland,workshop,1910,2
Ireland,workshops,1880,1
Ireland,worrying,1900,1
Ireland,yacht,1850,1
Ireland,years,1880,1
Ireland,years,1900,1
Ireland,yeomanry,1830,3
Ireland,youthful,1900,1
Ireland,youthful offenders,1900,1
Ireland,disturbances,1830,3
Ireland,composition,1830,1
Ireland,tithes composition,1830,1
Ireland,academy,1880,2
Ireland,academy,1890,2
Ireland,academy,1900,2
Ireland,admission,1880,1
Ireland,adulteration,1890,2
Ireland,advances,1850,1
Ireland,advances,1880,1
Ireland,advances,1890,3
Ireland,advances,1900,6
Ireland,advances,1910,2
Ireland,advertisements,1810,1
Ireland,advertisements,1880,1
Ireland,advertising,1900,4
Ireland,adviser,1880,2
Ireland,aged,1900,1
Ireland,agrarian,1890,4
Ireland,agrarian,1900,48
Ireland,agrarian crime,1900,1
Ireland,agrarian offences,1900,3
Ireland,agrarian outrages,1900,4
Ireland,agricultural,1880,3
Ireland,agricultural,1890,11
Ireland,agricultural,1900,72
Ireland,agricultural,1910,10
Ireland,agricultural holdings,1900,1
Ireland,agricultural implements,1900,1
Ireland,agricultural labourers,1880,1
Ireland,agricultural land,1890,4
Ireland,agricultural organisation,1900,13
Ireland,agricultural statistics,1890,1
Ireland,agricultural statistics,1900,2
Ireland,agriculture,1890,4
Ireland,agriculture,1900,94
Ireland,aid,1860,1
Ireland,aid,1890,3
Ireland,aid,1900,7
Ireland,aid,1910,2
Ireland,aliens,1900,2
Ireland,alleged assault,1880,1
Ireland,alleged intimidation,1890,1
Ireland,alleged intimidation,1900,2
Ireland,alleged outrage,1880,1
Ireland,allocation,1900,2
Ireland,allotments,1890,2
Ireland,allotments,1900,4
Ireland,allotments,1910,4
Ireland,allowance,1900,4
Ireland,amalgamation,1890,2
Ireland,amalgamation,1900,16
Ireland,amalgamation,1910,4
Ireland,american war,1900,1
Ireland,amnesty,1890,2
Ireland,amnesty,1900,2
Ireland,ancient,1890,3
Ireland,ancient,1900,8
Ireland,ancient monuments,1890,2
Ireland,ancient monuments,1900,8
Ireland,animals,1880,2
Ireland,animals,1900,2
Ireland,antiquities,1890,2
Ireland,apothecaries,1900,1
Ireland,appeal,1880,8
Ireland,appeal,1900,6
Ireland,appoint,1900,1
Ireland,areas,1890,2
Ireland,areas,1900,1
Ireland,armament,1900,2
Ireland,arming,1890,2
Ireland,arms,1840,1
Ireland,arms,1880,2
Ireland,arms,1900,2
Ireland,army clothing,1900,3
Ireland,arrears of rent,1880,3
Ireland,arrest,1880,9
Ireland,arrest,1890,3
Ireland,arrest,1900,3
Ireland,art,1880,4
Ireland,art,1890,2
Ireland,art,1900,6
Ireland,arterial,1900,5
Ireland,arterial,1910,2
Ireland,artisans,1900,1
Ireland,ashburnham mss,1880,2
Ireland,assault,1880,4
Ireland,assault,1890,3
Ireland,assault,1900,1
Ireland,assaults,1880,2
Ireland,assemblies,1880,1
Ireland,assembly,1890,4
Ireland,assembly,1900,4
Ireland,assistance,1900,2
Ireland,assistant teachers,1900,13
Ireland,assize,1900,6
Ireland,association,1830,2
Ireland,association,1880,4
Ireland,association,1900,10
Ireland,assurance,1900,6
Ireland,assurance company,1900,3
Ireland,asylum,1890,2
Ireland,asylum,1900,10
Ireland,asylum,1910,4
Ireland,asylums,1890,5
Ireland,asylums,1900,17
Ireland,audit,1890,1
Ireland,audit,1900,6
Ireland,auditor,1900,2
Ireland,auxiliary,1880,22
Ireland,auxiliary,1890,2
Ireland,auxiliary,1900,2
Ireland,auxiliary postmen,1890,1
Ireland,auxiliary postmen,1900,1
Ireland,bacon,1890,2
Ireland,bacon,1910,4
Ireland,band,1890,1
Ireland,bank,1800,4
Ireland,bank,1820,2
Ireland,bank,1880,1
Ireland,bank,1890,2
Ireland,bank,1900,14
Ireland,bank,1910,2
Ireland,bank cash,1820,1
Ireland,bank deposits,1900,3
Ireland,bank notes,1900,4
Ireland,bankers,1820,1
Ireland,banking,1900,1
Ireland,bankrupt,1880,1
Ireland,bankruptcy,1830,2
Ireland,bankruptcy,1880,4
Ireland,bankruptcy,1890,10
Ireland,bankruptcy,1900,4
Ireland,bankruptcy law,1880,1
Ireland,bankruptcy law,1890,1
Ireland,banks,1810,2
Ireland,banks,1880,4
Ireland,banks,1890,2
Ireland,banks,1900,10
Ireland,bar,1880,1
Ireland,barrack,1880,4
Ireland,barrack,1900,2
Ireland,barrels,1890,1
Ireland,barrels,1900,1
Ireland,barristers,1900,2
Ireland,baskets,1900,2
Ireland,baths,1900,1
Ireland,battalion,1880,1
Ireland,battalion,1890,4
Ireland,battalion,1900,1
Ireland,beer,1890,1
Ireland,beer,1900,3
Ireland,beet,1900,1
Ireland,bench,1860,1
Ireland,bench,1880,2
Ireland,bench,1890,1
Ireland,bench,1900,1
Ireland,benches,1890,1
Ireland,benches,1900,1
Ireland,bequests,1840,1
Ireland,bird,1900,3
Ireland,births,1900,1
Ireland,black scab,1900,2
Ireland,blind,1900,3
Ireland,blunder,1900,1
Ireland,boat,1900,1
Ireland,boats,1800,2
Ireland,boats,1880,2
Ireland,boats,1890,2
Ireland,boats,1900,6
Ireland,bodies,1890,1
Ireland,bodies,1900,5
Ireland,bogs,1800,2
Ireland,bogs,1900,2
Ireland,bogs draining,1800,1
Ireland,bond,1900,1
Ireland,bonus,1900,3
Ireland,bonus,1910,2
Ireland,book,1900,2
Ireland,books,1800,1
Ireland,books,1850,1
Ireland,books,1880,1
Ireland,books,1890,5
Ireland,books,1900,6
Ireland,borrowing,1900,1
Ireland,bounties,1820,1
Ireland,bounty,1800,2
Ireland,boycotting,1880,1
Ireland,boys,1890,1
Ireland,boys,1900,3
Ireland,branch,1880,1
Ireland,branch,1900,32
Ireland,branch,1910,2
Ireland,bread,1900,1
Ireland,breeding,1900,3
Ireland,bright,1880,1
Ireland,british museum,1900,2
Ireland,budget,1800,2
Ireland,budget,1810,2
Ireland,budget,1910,2
Ireland,building,1890,1
Ireland,building,1900,11
Ireland,building grants,1900,3
Ireland,burdens,1890,1
Ireland,butler,1880,2
Ireland,butter,1820,6
Ireland,butter,1880,4
Ireland,butter,1890,8
Ireland,butter,1900,50
Ireland,butter,1910,8
Ireland,butter market,1880,2
Ireland,butter trade,1820,3
Ireland,butter trade,1880,1
Ireland,butter trade,1900,4
Ireland,canal,1900,3
Ireland,canals,1890,2
Ireland,candidates,1890,1
Ireland,candidates,1900,1
Ireland,canteen,1900,2
Ireland,canteen supplies,1900,1
Ireland,capitation,1890,2
Ireland,capitation,1900,2
Ireland,car,1900,3
Ireland,caretakers,1880,1
Ireland,caretakers,1900,1
Ireland,carriage,1890,1
Ireland,carriage,1900,1
Ireland,carriages,1890,1
Ireland,carriers,1900,1
Ireland,cars,1880,2
Ireland,cars,1900,4
Ireland,cart,1890,1
Ireland,carts,1900,2
Ireland,cash payments,1820,1
Ireland,cathedral,1870,2
Ireland,cathedral,1900,2
Ireland,catholic,1810,2
Ireland,catholic,1880,4
Ireland,catholic,1890,4
Ireland,catholic,1900,22
Ireland,catholic chaplains,1900,1
Ireland,catholic magistrates,1900,1
Ireland,catholic priests,1890,1
Ireland,catholic university,1900,1
Ireland,catholics,1860,2
Ireland,catholics,1890,8
Ireland,catholics,1900,2
Ireland,cattle,1870,2
Ireland,cattle,1880,8
Ireland,cattle,1890,12
Ireland,cattle,1900,28
Ireland,cattle drives,1900,1
Ireland,cattle driving,1900,1
Ireland,cattle industry,1900,1
Ireland,cent,1820,1
Ireland,cent,1900,1
Ireland,cess,1890,1
Ireland,chairman,1890,1
Ireland,chairman,1900,3
Ireland,chancery,1820,1
Ireland,chancery,1840,2
Ireland,chancery,1900,3
Ireland,chaplain,1910,2
Ireland,chaplains,1900,2
Ireland,character,1830,1
Ireland,character,1900,1
Ireland,charges,1880,3
Ireland,charges,1890,4
Ireland,charges,1900,4
Ireland,charges,1910,2
Ireland,charities,1840,2
Ireland,charity,1800,1
Ireland,charity,1900,1
Ireland,charity schools,1800,2
Ireland,charter,1820,3
Ireland,charter,1840,1
Ireland,charter,1880,1
Ireland,charter schools,1820,1
Ireland,cheque,1900,1
Ireland,chief,1890,2
Ireland,children,1880,4
Ireland,children,1890,4
Ireland,children,1900,36
Ireland,christian,1870,1
Ireland,church,1820,4
Ireland,church,1830,22
Ireland,church,1840,4
Ireland,church,1860,30
Ireland,church,1870,36
Ireland,church,1880,42
Ireland,church,1890,20
Ireland,church,1900,6
Ireland,church surplus,1890,2
Ireland,church surplus,1900,1
Ireland,churchyards,1870,1
Ireland,circulars,1900,1
Ireland,civilians,1900,1
Ireland,classification,1880,1
Ireland,classification,1900,4
Ireland,clearing,1900,3
Ireland,clearing house,1900,3
Ireland,clergy,1800,1
Ireland,clergy,1820,1
Ireland,clergy,1830,2
Ireland,clergy,1840,2
Ireland,clergy,1860,1
Ireland,clergy,1900,2
Ireland,close,1900,1
Ireland,closing,1880,3
Ireland,closing,1900,6
Ireland,closing hours,1900,1
Ireland,clothing,1880,2
Ireland,clothing,1890,3
Ireland,clothing,1900,8
Ireland,club,1900,2
Ireland,clubs,1880,1
Ireland,clubs,1900,2
Ireland,coaches,1810,1
Ireland,coal,1890,3
Ireland,coal,1900,3
Ireland,code,1880,2
Ireland,code,1890,4
Ireland,code,1900,2
Ireland,coercion,1830,2
Ireland,coercion,1900,3
Ireland,collection,1880,1
Ireland,collection,1900,4
Ireland,collections,1890,1
Ireland,collector,1900,1
Ireland,college,1810,2
Ireland,college,1880,2
Ireland,college,1890,6
Ireland,college,1900,12
Ireland,collision,1890,2
Ireland,colonels,1880,1
Ireland,colonies,1900,3
Ireland,combination,1900,1
Ireland,command,1900,2
Ireland,commercial,1900,1
Ireland,commissioner,1870,1
Ireland,commissioner,1880,3
Ireland,commissioner,1890,5
Ireland,commissioner,1900,2
Ireland,commutation,1820,3
Ireland,companies,1840,1
Ireland,companies,1870,1
Ireland,companies,1880,6
Ireland,companies,1890,9
Ireland,company,1820,4
Ireland,company,1880,6
Ireland,company,1890,2
Ireland,company,1900,10
Ireland,compensation,1880,2
Ireland,compensation,1900,3
Ireland,composition,1820,4
Ireland,composition,1880,2
Ireland,compulsory education,1900,1
Ireland,congested,1890,3
Ireland,congested,1900,28
Ireland,congested,1910,2
Ireland,congested districts,1890,4
Ireland,congested districts,1900,52
Ireland,congested districts,1910,4
Ireland,congestion,1900,1
Ireland,consolidated,1850,1
Ireland,consolidation,1890,2
Ireland,consolidation,1900,1
Ireland,conspiracy,1900,1
Ireland,constabulary pay,1880,2
Ireland,constabulary pay,1900,1
Ireland,constabulary pensioners,1880,1
